plot,tree.id,species,dbh, type,class,sp.code,ht,hcb,cw,x,y
31,3761,光皮桦,5.8,Adult,光皮桦,BL,8.5,4.5,2.15,70.9,96.5
31,3762,马尾松,3.5,Sapling,马尾松,PM,5,1.8,2.2,71.3,98.25
31,3763,马尾松,4,Sapling,马尾松,PM,4.8,1.2,2.4,71.3,98.3
31,3764,光皮桦,6.6,Adult,光皮桦,BL,10.8,4.8,3.4,71.2,96.1
31,3765,光皮桦,6.8,Adult,光皮桦,BL,10.3,3.4,3.1,70,98.6
31,3766,光皮桦,3.1,Sapling,光皮桦,BL,5.6,2.8,1.15,72.1,96.2
31,3767,光皮桦,3.8,Sapling,光皮桦,BL,7,4.3,1.2,75.2,90.35
31,3768,光皮桦,4.7,Sapling,光皮桦,BL,7.1,2.8,1.55,76.2,90
31,3769,光皮桦,3.9,Sapling,光皮桦,BL,7.2,5,1.4,76.3,90.3
31,3770,光皮桦,4.2,Sapling,光皮桦,BL,9.5,6,1.25,76.6,97.2
31,3771,光皮桦,4.3,Sapling,光皮桦,BL,8.2,5,1.55,74.3,98.8
31,3772,光皮桦,5.3,Adult,光皮桦,BL,8.7,3.4,3.65,75.2,98.9
31,3773,马尾松,4.7,Sapling,马尾松,PM,5.2,1.3,2.05,75.8,97.3
31,3774,光皮桦,5.4,Adult,光皮桦,BL,8.2,4.8,3.7,76.6,95.5
31,3775,光皮桦,6,Adult,光皮桦,BL,9,6.8,3.25,77.2,96.1
31,3776,光皮桦,7.3,Adult,光皮桦,BL,8.9,4.9,3,79.5,93.8
31,3777,山檀,3.1,Sapling,其它树种,Others,5.2,1.2,1.65,77.2,96.15
31,3778,光皮桦,3.6,Sapling,光皮桦,BL,6.2,4.3,1.75,80,95.3
31,3779,光皮桦,7.8,Adult,光皮桦,BL,9.8,4.9,3.75,79.8,97.3
31,3780,光皮桦,4.9,Sapling,光皮桦,BL,7.5,6,1.15,80,99.8
31,3781,光皮桦,3.1,Sapling,光皮桦,BL,5.1,4.6,1.45,78.2,99.5
31,3782,光皮桦,11.1,Adult,光皮桦,BL,10.2,5,4.65,77.3,99.2
32,3783,光皮桦,4.9,Sapling,光皮桦,BL,8.5,6.9,2.1,81.1,81.2
32,3784,光皮桦,2.6,Sapling,光皮桦,BL,8.4,6.7,1.65,80.3,81.7
32,3785,光皮桦,3.6,Sapling,光皮桦,BL,6.8,3.9,1.4,81.4,81.2
32,3786,光皮桦,5.6,Adult,光皮桦,BL,8.7,6.4,3.2,81.2,81.9
32,3787,光皮桦,7.4,Adult,光皮桦,BL,8.8,7.7,3.95,81.2,82.1
32,3788,光皮桦,3.1,Sapling,光皮桦,BL,6.7,3.2,2.25,82.2,81.9
32,3789,光皮桦,4.2,Sapling,光皮桦,BL,7.6,4.5,3.3,82.4,82
32,3790,光皮桦,3.2,Sapling,光皮桦,BL,7.9,1.6,3.3,84.2,81.1
32,3791,光皮桦,2.3,Sapling,光皮桦,BL,4.2,1,2.75,84.2,80.8
32,3792,香樟,2.3,Sapling,其它树种,Others,6.5,2.5,2.8,84.6,81.5
32,3793,光皮桦,5.7,Adult,光皮桦,BL,8.5,5.7,4.4,84.7,82.4
32,3794,化香,2.8,Sapling,化香,PS,6.3,2.5,3.05,84.6,82.1
32,3795,光皮桦,9.4,Adult,光皮桦,BL,12.4,4,5.8,86.2,80.6
32,3796,化香,2.3,Sapling,化香,PS,5,3.2,1.6,92.4,81.8
32,3797,光皮桦,5.2,Adult,光皮桦,BL,9.7,3.7,2.6,92.6,80.8
32,3798,化香,2.3,Sapling,化香,PS,5.7,3.7,2.8,96.8,81.8
32,3799,化香,4.6,Sapling,化香,PS,6.7,2.9,4.5,98.2,80.9
32,3800,光皮桦,4.2,Sapling,光皮桦,BL,7.2,2.7,1.75,99.2,81.9
32,3801,光皮桦,3.8,Sapling,光皮桦,BL,4.7,2.5,1.65,98.2,82.1
32,3802,盐肤木,3.8,Sapling,其它树种,Others,5.2,2.9,4.55,99.5,80.4
32,3803,光皮桦,2.3,Sapling,光皮桦,BL,3.4,2.2,1.2,98.5,81.9
32,3804,光皮桦,8.4,Adult,光皮桦,BL,9.7,1.9,4.7,98.2,82.4
32,3805,桑树,2.1,Sapling,其它树种,Others,3.1,2.7,2.6,99.5,83.1
32,3806,光皮桦,4.4,Sapling,光皮桦,BL,8.9,2.4,3.6,98.8,83.1
32,3807,光皮桦,8.4,Adult,光皮桦,BL,9.7,5.2,4.6,98.1,83.4
32,3808,光皮桦,7.6,Adult,光皮桦,BL,6.7,5.7,4,96.5,82.8
32,3809,楤木,2.5,Sapling,其它树种,Others,6.2,3.2,2.5,94.2,83.5
32,3810,化香,2.9,Sapling,化香,PS,4.2,3.8,1.8,93,82.9
32,3811,香樟,6.9,Adult,其它树种,Others,7.2,5.3,2.15,93,84.5
32,3812,楤木,2.9,Sapling,其它树种,Others,5.3,4.4,1.7,84.1,84.7
32,3813,化香,6.8,Adult,化香,PS,7.2,6.4,2.15,89.4,84.8
32,3814,光皮桦,7.8,Adult,光皮桦,BL,7.1,6.1,1.75,87.6,84.3
32,3815,光皮桦,3.1,Sapling,光皮桦,BL,5.1,3.2,1.2,86.2,84.1
32,3816,光皮桦,3.1,Sapling,光皮桦,BL,5.2,2.8,0.6,86.1,84.3
32,3817,化香,2.7,Sapling,化香,PS,3.2,2.8,2.1,85.6,86.2
32,3818,光皮桦,5.6,Adult,光皮桦,BL,7.4,6.7,1.6,86,87.2
32,3819,化香,3.8,Sapling,化香,PS,4.2,3.7,1.9,85.4,86.7
32,3820,光皮桦,7.8,Adult,光皮桦,BL,7.2,6.8,2.45,84.8,85.4
32,3821,光皮桦,4.9,Sapling,光皮桦,BL,6.9,4.8,1.8,85.4,84.1
32,3822,光皮桦,6.8,Adult,光皮桦,BL,7,6.5,1.95,83,84.2
32,3823,光皮桦,5.7,Adult,光皮桦,BL,7.1,6.7,1.95,82.6,84.9
32,3824,光皮桦,5.6,Adult,光皮桦,BL,6.9,0.2,0.95,82.4,84.1
32,3825,光皮桦,2.9,Sapling,光皮桦,BL,5.6,4.3,1.4,81.5,82.4
32,3826,光皮桦,5.7,Adult,光皮桦,BL,7.1,6.5,1.55,81.5,88.4
32,3827,光皮桦,4.9,Sapling,光皮桦,BL,6.8,2.1,1.75,82.5,88.9
32,3828,光皮桦,8.9,Adult,光皮桦,BL,8.4,6.2,2.95,88.7,89
32,3829,光皮桦,3,Sapling,光皮桦,BL,2.5,1.6,2.1,88.8,89.2
32,3830,光皮桦,5,Adult,光皮桦,BL,7.2,6.6,2.25,88.9,89.1
32,3831,光皮桦,4.9,Sapling,光皮桦,BL,6.9,2.2,2.5,89.5,88.9
32,3832,光皮桦,3.7,Sapling,光皮桦,BL,5.8,2.4,1.7,89.7,89.1
32,3833,光皮桦,7.5,Adult,光皮桦,BL,8.4,7.1,2.05,91.5,89.2
32,3834,光皮桦,3.6,Sapling,光皮桦,BL,7.2,2.4,1.6,91.4,88.8
32,3835,光皮桦,5.5,Adult,光皮桦,BL,7.6,5.7,2.4,91.4,89.7
32,3836,光皮桦,8.6,Adult,光皮桦,BL,7.7,5.3,1.85,92.1,94
32,3837,化香,3.4,Sapling,化香,PS,5.2,4.7,2.55,92.8,93
32,3838,化香,3.1,Sapling,化香,PS,6.8,5.4,1.55,93.2,92.8
32,3839,光皮桦,3.6,Sapling,光皮桦,BL,6.9,6.3,1.45,94.1,93.1
32,3840,化香,4.2,Sapling,化香,PS,5.2,2.7,2.3,95,92.7
32,3841,马尾松,5.2,Adult,马尾松,PM,5.2,1.8,1.95,95,93.7
32,3842,光皮桦,4.1,Sapling,光皮桦,BL,7.2,6.3,2.1,95,94.3
32,3843,光皮桦,8.2,Adult,光皮桦,BL,7.6,5.4,2.45,95.4,94.3
32,3844,光皮桦,7.2,Adult,光皮桦,BL,7.6,6.6,2.3,98.8,93.3
32,3845,光皮桦,5.1,Adult,光皮桦,BL,6.6,4.4,1.65,98.9,93.4
32,3846,光皮桦,3,Sapling,光皮桦,BL,6.2,3.4,1.7,99.2,93.5
32,3847,光皮桦,5.7,Adult,光皮桦,BL,7.2,6.5,2.1,99.4,94.5
32,3848,光皮桦,6,Adult,光皮桦,BL,7.1,6.5,1.7,98.9,95.5
32,3849,光皮桦,5.7,Adult,光皮桦,BL,7.2,6.4,2.3,97.6,96.1
32,3850,光皮桦,5.2,Adult,光皮桦,BL,7.4,6.6,2.3,97.6,96.3
32,3851,光皮桦,5,Adult,光皮桦,BL,7.1,6.6,2.25,98.2,96.5
32,3852,光皮桦,3,Sapling,光皮桦,BL,5.3,3.4,1.9,99.1,96.7
32,3853,光皮桦,3.4,Sapling,光皮桦,BL,6.8,5.2,2.1,99.3,99.6
32,3854,光皮桦,3,Sapling,光皮桦,BL,3.2,2.1,2,97.9,98
32,3855,光皮桦,5.1,Adult,光皮桦,BL,7.1,5.2,2.35,97.8,99.5
32,3856,光皮桦,5.2,Adult,光皮桦,BL,7.2,6.8,1.5,97.7,99.6
32,3857,光皮桦,3,Sapling,光皮桦,BL,6.2,5.4,1.75,97.1,99.4
32,3858,光皮桦,4.4,Sapling,光皮桦,BL,6.8,5.9,1.6,96.7,98.7
32,3859,光皮桦,8.3,Adult,光皮桦,BL,7.6,6.8,2,95.7,99.6
32,3860,光皮桦,3.4,Sapling,光皮桦,BL,4.3,2.8,1.2,95.9,99.3
32,3861,光皮桦,4.2,Sapling,光皮桦,BL,6.8,5.4,1.7,95.1,99.3
32,3862,化香,3,Sapling,化香,PS,6.8,1.2,1.9,95,98.9
32,3863,光皮桦,5.4,Adult,光皮桦,BL,7.1,6.2,1.85,94,99.1
32,3864,光皮桦,6.2,Adult,光皮桦,BL,7.2,6.5,2.35,93.7,98.9
32,3865,化香,2.9,Sapling,化香,PS,2.6,2.3,1.3,92.6,99.4
32,3866,光皮桦,3.1,Sapling,光皮桦,BL,6.2,3.8,0.7,92.8,97.9
32,3867,光皮桦,3,Sapling,光皮桦,BL,4.6,2.9,0.85,91.8,97.9
32,3868,光皮桦,4,Sapling,光皮桦,BL,6.5,5.4,1,91.4,98.1
32,3869,光皮桦,8.3,Adult,光皮桦,BL,7.2,6.4,1.05,90.7,97.6
32,3870,光皮桦,4.4,Sapling,光皮桦,BL,7.4,6.8,1.95,90.8,97.6
32,3871,光皮桦,2.9,Sapling,光皮桦,BL,4.2,3.1,1.75,86.5,100
32,3872,光皮桦,4.2,Sapling,光皮桦,BL,5.3,3.4,2.05,85.5,98.5
32,3873,光皮桦,8.4,Adult,光皮桦,BL,8.4,5.8,2.3,84.8,98.5
32,3874,光皮桦,3.3,Sapling,光皮桦,BL,6.8,4.2,1.65,81,91.5
33,3875,化香,4.7,Sapling,化香,PS,4.6,3.2,2,101,82.5
33,3876,化香,3.2,Sapling,化香,PS,4.2,2.9,1.5,102.2,82.9
33,3877,光皮桦,5.3,Adult,光皮桦,BL,7.6,6.4,1.95,102.8,82.5
33,3878,光皮桦,3.8,Sapling,光皮桦,BL,6.1,3.2,1.2,102.9,81.9
33,3879,化香,2.9,Sapling,化香,PS,3.2,1.8,0.85,107.2,84.5
33,3880,鼠刺,3.1,Sapling,其它树种,Others,2.8,1.2,2.2,108.7,83.5
33,3881,光皮桦,5.7,Adult,光皮桦,BL,7.7,4.1,2.15,108.7,85
33,3882,光皮桦,3.1,Sapling,光皮桦,BL,3.2,1.7,1.45,109.2,84.3
33,3883,光皮桦,7.4,Adult,光皮桦,BL,7.4,6.5,2.4,109.5,85
33,3884,鼠刺,3.7,Sapling,其它树种,Others,3.2,1.5,1.8,108.9,83.6
33,3885,马尾松,3.3,Sapling,马尾松,PM,5.3,1.8,2.3,110.5,84.8
33,3886,化香,3.5,Sapling,化香,PS,3.9,3.5,1.7,111.1,86.3
33,3887,光皮桦,4.3,Sapling,光皮桦,BL,6.7,3.2,2.2,111.5,85.7
33,3888,光皮桦,8.3,Adult,光皮桦,BL,3.8,2.6,1.4,112.2,82
33,3889,光皮桦,2.6,Sapling,光皮桦,BL,7.6,3.8,3.9,112.2,81.9
33,3890,香樟,3.4,Sapling,其它树种,Others,4.2,3.8,1.3,112.9,83.9
33,3891,光皮桦,3,Sapling,光皮桦,BL,3.5,3.1,1.3,112.5,83
33,3892,化香,4.5,Sapling,化香,PS,4.2,3.6,1.95,115.4,83.1
33,3893,化香,2.6,Sapling,化香,PS,4.3,3.7,1.4,115.8,83.4
33,3894,马桑,5.5,Adult,其它树种,Others,4.2,1.9,1.8,117.5,85
33,3895,光皮桦,6,Adult,光皮桦,BL,7.6,6.2,1.7,113.9,85
33,3896,光皮桦,3.7,Sapling,光皮桦,BL,5.3,4.6,2.15,117.1,87.2
33,3897,化香,3.7,Sapling,化香,PS,6.5,4.3,1.65,117.2,88.5
33,3898,化香,3.6,Sapling,化香,PS,4.6,3.8,1.3,116.6,88.4
33,3899,光皮桦,7,Adult,光皮桦,BL,7.4,5.3,2.6,116.2,89.2
33,3900,光皮桦,3.5,Sapling,光皮桦,BL,6.6,4.2,0.9,116.3,89.9
33,3901,光皮桦,5.1,Adult,光皮桦,BL,6.9,5.4,1.5,115.8,88.9
33,3902,光皮桦,3.5,Sapling,光皮桦,BL,5.2,4.8,2.15,115.4,89
33,3903,马尾松,2.8,Sapling,马尾松,PM,3.1,0.7,1.75,113.4,88.9
33,3904,香樟,3.6,Sapling,其它树种,Others,3.2,2.8,1.95,113.2,89.8
33,3905,马尾松,4.9,Sapling,马尾松,PM,4.8,1.2,2.25,111.3,89.9
33,3906,楤木,3.3,Sapling,其它树种,Others,4.2,3.8,2.3,110.9,90.9
33,3907,光皮桦,4.7,Sapling,光皮桦,BL,7.2,3.5,2.35,107.4,87.9
33,3908,香樟,3.2,Sapling,其它树种,Others,2.7,0.9,2.35,106.5,89.2
33,3909,光皮桦,3.6,Sapling,光皮桦,BL,6.8,5.4,1,104.7,85.9
33,3910,光皮桦,3.8,Sapling,光皮桦,BL,6.5,6,1.2,103.8,86.1
33,3911,光皮桦,3.9,Sapling,光皮桦,BL,7.1,5.6,1.35,103.5,86.15
33,3912,光皮桦,3.3,Sapling,光皮桦,BL,7.1,5.6,1.35,103.5,86.1
33,3913,光皮桦,4.2,Sapling,光皮桦,BL,6.7,6.2,1.7,104.3,86.4
33,3914,光皮桦,4.2,Sapling,光皮桦,BL,5.3,4.1,1.35,104.3,87.4
33,3915,光皮桦,4.3,Sapling,光皮桦,BL,6.2,5.3,1.65,105,88.6
33,3916,光皮桦,5.2,Adult,光皮桦,BL,6.5,5.4,1.2,104.9,87.9
33,3917,光皮桦,4.8,Sapling,光皮桦,BL,5.8,5.4,1.5,104,92.4
33,3918,香樟,4.2,Sapling,其它树种,Others,6.5,5,1.75,104,93.3
33,3919,光皮桦,6.3,Adult,光皮桦,BL,4.6,3.4,1.45,103.3,92.7
33,3920,化香,4,Sapling,化香,PS,5.1,4.7,1.7,101,86.5
33,3921,化香,6.8,Adult,化香,PS,6.1,5.4,2.35,100.7,86.5
33,3922,光皮桦,4,Sapling,光皮桦,BL,6.5,6,2,100.6,87.4
33,3923,光皮桦,5.3,Adult,光皮桦,BL,6.5,4.1,1.8,100.8,88.4
33,3924,光皮桦,4.7,Sapling,光皮桦,BL,6.8,6.1,1.45,101.5,89.1
33,3925,香樟,3.2,Sapling,其它树种,Others,4.1,2,1.75,104.3,98.2
33,3926,光皮桦,2.8,Sapling,光皮桦,BL,5.4,3.6,1.4,100.5,98.5
33,3927,香樟,3.1,Sapling,其它树种,Others,6.4,3.2,1.5,100.7,99.9
33,3928,光皮桦,3.3,Sapling,光皮桦,BL,6.2,5.3,1.55,100.9,99.7
32,3929,光皮桦,4.1,Sapling,光皮桦,BL,6.8,4.2,2.45,100,98.7
33,3930,光皮桦,7.4,Adult,光皮桦,BL,8.1,7.2,2.35,100.4,99.8
33,3931,光皮桦,3.6,Sapling,光皮桦,BL,5.8,1.3,1.85,102,98.9
33,3932,光皮桦,4.5,Sapling,光皮桦,BL,6.3,5.2,2.05,102.7,99.4
33,3933,光皮桦,2.9,Sapling,光皮桦,BL,5.3,4.2,1,103.5,89.6
33,3934,光皮桦,4.1,Sapling,光皮桦,BL,6.4,5.8,1.4,103.7,89.4
33,3935,光皮桦,6.3,Adult,光皮桦,BL,9.6,6.8,2.65,104.6,89.5
33,3936,光皮桦,7.5,Adult,光皮桦,BL,7.1,6.8,2.55,105,89.4
33,3937,光皮桦,4.1,Sapling,光皮桦,BL,6.8,6.3,1.3,104.9,88.4
33,3938,光皮桦,4.2,Sapling,光皮桦,BL,6.1,5.4,2.25,106.4,99.3
33,3939,光皮桦,3.9,Sapling,光皮桦,BL,4.1,3.2,2.6,106.2,98.3
33,3940,光皮桦,4.1,Sapling,光皮桦,BL,6.8,3.1,1.2,106.2,97.9
33,3941,马尾松,4.7,Sapling,马尾松,PM,4.2,1.8,1.65,107.1,98.1
33,3942,光皮桦,4.5,Sapling,光皮桦,BL,7.4,6.6,2.2,108.1,99.2
33,3943,光皮桦,4.3,Sapling,光皮桦,BL,6.5,4.3,1.2,108.1,98.8
33,3944,光皮桦,6.5,Adult,光皮桦,BL,8.2,5.3,4.05,108.3,97.8
33,3945,光皮桦,3.2,Sapling,光皮桦,BL,4.3,3.4,2,108.5,97.4
33,3946,山杨,4.8,Sapling,山杨,PD,5.4,4.8,1.5,109.5,97.6
33,3947,光皮桦,6,Adult,光皮桦,BL,7.3,6.5,1.45,109.9,98.1
33,3948,光皮桦,3.1,Sapling,光皮桦,BL,6.1,5.4,1.2,110.2,97.5
33,3949,光皮桦,2.3,Sapling,光皮桦,BL,5.3,4.6,1.9,110,96.6
33,3950,楤木,3.6,Sapling,其它树种,Others,5.4,5.1,2,110.7,96.3
33,3951,光皮桦,4.2,Sapling,光皮桦,BL,7.2,6.5,1.95,111.4,97.1
33,3952,香樟,3.4,Sapling,其它树种,Others,5.3,3.2,1.75,111.8,97.6
33,3953,光皮桦,3.7,Sapling,光皮桦,BL,5.4,4.3,1.7,111.5,99.2
33,3954,光皮桦,5.9,Adult,光皮桦,BL,6.7,3.2,2,112.5,99.2
33,3955,光皮桦,3.2,Sapling,光皮桦,BL,5.4,4.8,1.5,112.7,98.3
33,3956,光皮桦,3.9,Sapling,光皮桦,BL,4.3,3.8,1.7,112.7,97.4
33,3957,光皮桦,4.2,Sapling,光皮桦,BL,7.2,6.5,2.25,113.4,98.9
33,3958,光皮桦,4.3,Sapling,光皮桦,BL,6.8,6.4,1.4,114.4,98.6
33,3959,光皮桦,2.4,Sapling,光皮桦,BL,7.2,6.8,2.25,114.8,98.3
33,3960,光皮桦,4.9,Sapling,光皮桦,BL,6.8,1.4,2.5,114.1,97.3
33,3961,光皮桦,5.4,Adult,光皮桦,BL,6.9,4.1,0.85,113.1,95.3
33,3962,光皮桦,6.1,Adult,光皮桦,BL,6.3,5.4,1.75,113,94.9
33,3963,光皮桦,4,Sapling,光皮桦,BL,6.5,5.6,1.55,118,94.2
33,3964,光皮桦,7.5,Adult,光皮桦,BL,7.3,1.2,1.85,118.7,95.6
33,3965,马尾松,4.7,Sapling,马尾松,PM,5.4,1.7,2.5,119,95.4
33,3966,光皮桦,2.8,Sapling,光皮桦,BL,4.3,3.6,0.9,119,94.1
33,3967,光皮桦,3.5,Sapling,光皮桦,BL,5.6,4.3,2.4,119.5,94.6
33,3968,枫香,3,Sapling,枫香,LF,6.7,6,1.9,118.7,95.3
33,3969,化香,3.7,Sapling,化香,PS,5.9,5.4,2,119.2,95.6
33,3970,化香,3.4,Sapling,化香,PS,4.3,3.2,2.3,118.2,96.6
33,3971,化香,3.5,Sapling,化香,PS,5.8,4.5,2.6,119.9,96.6
33,3972,化香,2.9,Sapling,化香,PS,7.8,1.4,2.35,119.6,97.6
33,3973,光皮桦,9.4,Adult,光皮桦,BL,8.2,1.1,3,119,97.8
33,3974,光皮桦,4.5,Sapling,光皮桦,BL,6.8,4.2,2.3,119.6,98.8
33,3975,光皮桦,3.2,Sapling,光皮桦,BL,6.2,3.4,1.8,119.7,98.8
33,3976,光皮桦,3.1,Sapling,光皮桦,BL,5.1,3.3,0.95,119.9,99.05
33,3977,光皮桦,4.1,Sapling,光皮桦,BL,7.1,6.8,2.3,118.7,99.2
33,3978,光皮桦,3.2,Sapling,光皮桦,BL,5.4,4.3,0.95,118.9,99.4
33,3979,光皮桦,7.3,Adult,光皮桦,BL,6.7,5.4,2.1,119.9,99
34,3980,香樟,6.2,Adult,其它树种,Others,6.7,4.2,2.85,120.9,81.3
34,3981,香樟,3.2,Sapling,其它树种,Others,5.6,3.4,3.35,121.1,81.2
34,3982,光皮桦,3.8,Sapling,光皮桦,BL,6.7,2.3,2.55,125.2,81.7
34,3983,化香,3.9,Sapling,化香,PS,5.2,3.5,2.35,129.4,81.5
34,3984,化香,4.9,Sapling,化香,PS,5.7,3.4,2.8,129.4,81.6
34,3985,光皮桦,5.6,Adult,光皮桦,BL,7.2,4.5,4,130,82.1
34,3986,光皮桦,7.8,Adult,光皮桦,BL,9.4,4.2,3.05,133.2,81.5
34,3987,化香,3.4,Sapling,化香,PS,5.7,3.4,3.3,134.6,81.1
34,3988,马尾松,2.3,Sapling,马尾松,PM,4.1,0.5,2.1,135.4,80.9
34,3989,马尾松,6.9,Adult,马尾松,PM,7.2,0.7,2.55,138.4,83.8
34,3990,枫香,6.2,Adult,枫香,LF,9.7,1.6,4.4,138.3,84.2
34,3991,山杨,3.4,Sapling,山杨,PD,4,2.5,2.55,138.2,85.3
34,3992,马尾松,4.4,Sapling,马尾松,PM,4.9,1.7,2.35,139.8,86.4
34,3993,光皮桦,3.4,Sapling,光皮桦,BL,5.4,4.7,2.3,139.9,86.5
34,3994,光皮桦,7.8,Adult,光皮桦,BL,8.4,3.9,4.45,138.9,86.8
34,3995,光皮桦,2.4,Sapling,光皮桦,BL,5.2,3.9,1.95,139.1,87.3
34,3996,山杨,2.9,Sapling,山杨,PD,6.7,5.2,1.75,138.6,87.2
34,3997,山杨,3.6,Sapling,山杨,PD,4.7,2.5,3.05,138.3,87.7
34,3998,山杨,8.1,Adult,山杨,PD,9.1,3.7,3.5,138.2,86.8
34,3999,山杨,6.9,Adult,山杨,PD,8.4,3.5,3.45,132,86.5
34,4000,化香,3.9,Sapling,化香,PS,6.4,4.7,2.2,137.3,86.1
34,4001,山杨,5.4,Adult,山杨,PD,8.7,3.2,2.85,136.7,86.9
34,4002,山杨,7.3,Adult,山杨,PD,8.9,2.7,3.2,132.6,86.9
34,4003,山杨,3.8,Sapling,山杨,PD,7.3,3.7,2.2,126.4,86.5
34,4004,山杨,5.2,Adult,山杨,PD,7.2,5.9,2.15,135.3,86.1
34,4005,化香,3.4,Sapling,化香,PS,5.8,4.2,2.7,132.1,85.4
34,4006,化香,5.2,Adult,化香,PS,5.7,3.7,2.6,130.3,85.2
34,4007,山杨,3.2,Sapling,山杨,PD,6.9,5.2,2.35,130,86.7
34,4008,光皮桦,8.1,Adult,光皮桦,BL,7.1,6.2,3.75,130.1,86.8
34,4009,化香,2.9,Sapling,化香,PS,5.3,1.9,2.3,128.3,87.1
34,4010,光皮桦,3,Sapling,光皮桦,BL,7.3,3.9,2.75,127.8,86.9
34,4011,化香,3.4,Sapling,化香,PS,4.9,1.1,2.6,127.8,87.1
34,4012,马尾松,3.2,Sapling,马尾松,PM,5.7,1.7,3,127.8,87.6
34,4013,光皮桦,3.8,Sapling,光皮桦,BL,5.6,1.5,2.55,127.5,88.3
34,4014,化香,3.1,Sapling,化香,PS,5.4,3.9,2.5,122.4,90.4
34,4015,化香,2.7,Sapling,化香,PS,5.2,4,2.85,122.2,90.7
34,4016,化香,2.8,Sapling,化香,PS,3.9,2.7,1.95,122.1,90.6
34,4017,化香,2.9,Sapling,化香,PS,3.7,3.2,2.6,121.5,91.2
34,4018,化香,2.9,Sapling,化香,PS,4.4,3.2,2.1,121.1,91.8
34,4019,光皮桦,5.8,Adult,光皮桦,BL,4.5,3.7,3.25,121.2,92.4
34,4020,光皮桦,2.9,Sapling,光皮桦,BL,5.9,3.1,2.4,123.1,92.7
34,4021,化香,3.2,Sapling,化香,PS,4.7,2.7,5.4,123.5,93.2
34,4022,化香,2.9,Sapling,化香,PS,4,2.3,2.4,123.2,93.1
34,4023,光皮桦,5.1,Adult,光皮桦,BL,8.4,3,2.95,123.9,92.8
34,4024,光皮桦,3.1,Sapling,光皮桦,BL,5.6,2.7,2.65,124.2,91.5
34,4025,光皮桦,6.4,Adult,光皮桦,BL,4.3,2.3,2.55,126.3,92.3
34,4026,光皮桦,3.2,Sapling,光皮桦,BL,6.7,2.5,3.6,128.5,92.6
34,4027,光皮桦,9.1,Adult,光皮桦,BL,11.1,2.3,3.65,128.9,92.4
34,4028,马尾松,4.1,Sapling,马尾松,PM,7.4,1,3.2,129.2,92.5
34,4029,光皮桦,2.6,Sapling,光皮桦,BL,4.2,2.9,2.95,129.2,92.7
34,4030,鼠刺,3.9,Sapling,其它树种,Others,4.8,2,2,132.1,92.8
34,4031,山杨,5.6,Adult,山杨,PD,7.9,3.4,2.8,132.2,92.5
34,4032,山杨,3.1,Sapling,山杨,PD,5.7,1.9,2.05,134.6,92.7
34,4033,山杨,4.2,Sapling,山杨,PD,9.2,6.7,3.1,134.8,92.5
34,4034,山杨,2.9,Sapling,山杨,PD,7.6,4.7,2.45,135.1,92.5
34,4035,光皮桦,5.4,Adult,光皮桦,BL,4.2,2.3,2.5,135.1,92.8
34,4036,山杨,6.1,Adult,山杨,PD,11.1,1.8,3.4,135.1,92.7
34,4037,山杨,4.2,Sapling,山杨,PD,4.1,1.7,3,136.3,92.5
34,4038,山杨,5.2,Adult,山杨,PD,7.9,5.2,2.65,137.5,92.5
34,4039,山杨,6.1,Adult,山杨,PD,10.7,4.7,2.5,138.4,92.6
34,4040,山杨,4.9,Sapling,山杨,PD,8.8,2.9,3.55,137.8,92.3
34,4041,光皮桦,5.8,Adult,光皮桦,BL,8.4,4.7,3.6,138.9,92.8
34,4042,马尾松,4.8,Sapling,马尾松,PM,4.5,1.3,2.85,139.9,93.4
34,4043,光皮桦,3.2,Sapling,光皮桦,BL,7.8,2.4,1.75,139,93.6
34,4044,光皮桦,4.2,Sapling,光皮桦,BL,4.3,2.6,1.9,138.9,93.7
34,4045,光皮桦,5.2,Adult,光皮桦,BL,9.7,3.5,2.85,138.8,94.1
34,4046,光皮桦,3.4,Sapling,光皮桦,BL,6.7,0.5,2.35,139.1,96.3
34,4047,化香,5.3,Adult,化香,PS,6.9,2.7,1.35,139.7,96.4
34,4048,光皮桦,7.2,Adult,光皮桦,BL,4.7,2.6,4.65,139,96.8
34,4049,光皮桦,3.4,Sapling,光皮桦,BL,4.4,1.6,2.65,138.8,96.5
34,4050,光皮桦,6.9,Adult,光皮桦,BL,9.3,3.4,2.75,139.1,97.2
34,4051,光皮桦,3.2,Sapling,光皮桦,BL,4.2,1.7,1.25,138.8,97.1
34,4052,化香,3.8,Sapling,化香,PS,4.1,3.5,1.4,138.5,97.2
34,4053,化香,4.2,Sapling,化香,PS,4.5,2.4,2.3,138.2,97.3
34,4054,光皮桦,6.2,Adult,光皮桦,BL,8.9,3.7,3.3,134.2,94.1
34,4055,马尾松,5.6,Adult,马尾松,PM,4.7,0.7,2.75,134.2,92.5
34,4056,光皮桦,5.1,Adult,光皮桦,BL,8.7,2,2.3,133.1,93.2
34,4057,化香,4.9,Sapling,化香,PS,7.1,5.8,2.6,132.5,93.6
34,4058,香樟,3.8,Sapling,其它树种,Others,6.4,3.9,2.3,132.3,94.6
34,4059,光皮桦,3.1,Sapling,光皮桦,BL,6.7,2.7,1.6,131.2,94.1
34,4060,香樟,3.2,Sapling,其它树种,Others,6.2,4.9,2.15,130.6,93.1
